gene	sample1	sample2
ENSG00000273179	0.929616824	0.139908641
ENSG00000273180	0.028963889	0.060155665
ENSG00000273181	0.129403183	0.089586662
ENSG00000273183	1.370644618	0.425371719
ENSG00000273184	0	0.015712512
ENSG00000273186	0.156929044	0.271607483
ENSG00000273188	1.063431169	0.670778481
ENSG00000273189	0.067752265	0.046905332
ENSG00000273192	0.300563546	0.156061567
ENSG00000273196	2.637697768	1.521746035
ENSG00000273198	0.030161644	0
ENSG00000273199	0.036509658	0.113741427
ENSG00000273203	0.252914103	0.046691752
ENSG00000273204	0	0
ENSG00000273209	0.020893222	0.216967696
ENSG00000273210	0.175942925	0.146167711
ENSG00000273211	0	0
ENSG00000273212	0.104647792	0.603736199
ENSG00000273213	0.297997045	0.190435647
ENSG00000273214	0	0
ENSG00000273216	0.269115216	0.186310206
ENSG00000273217	0	0
ENSG00000273218	0.235837119	0.062796756
ENSG00000273219	0	0
ENSG00000273221	0	0
ENSG00000273225	0	0
ENSG00000273226	3.555980522	4.659162724
ENSG00000273228	0	0
ENSG00000273230	0.519665395	0.69750884
ENSG00000273232	0.060210112	0.020841925
ENSG00000273233	0.037666654	0.078230606
ENSG00000273234	0.31056764	0.370291535
ENSG00000273238	0	0
ENSG00000273240	0.160996603	0.130035489
ENSG00000273243	0.407086548	0.187885768
ENSG00000273244	0	0
ENSG00000273245	0.090655338	0.188283832
ENSG00000273247	0.407504518	0.480438603
ENSG00000273248	0.090655338	0.188283832
ENSG00000273249	0.032948655	0.193889818
ENSG00000273252	0	0
ENSG00000273253	1.122097535	0.688054201
ENSG00000273254	0.100918206	0.122266073
ENSG00000273255	0	0
ENSG00000273257	0.347746016	0.51588604
ENSG00000273258	0.044821214	0.031030017
ENSG00000273259	0.010463642	0
ENSG00000273261	0.73458059	0.588016601
ENSG00000273262	0	0
ENSG00000273264	0.043841516	0.121407061
ENSG00000273265	0.734635904	1.231330888
ENSG00000273267	0.312584313	0.384718478
ENSG00000273269	0	0
ENSG00000273270	1.141917971	1.562216628
ENSG00000273271	2.376041531	1.94403056
ENSG00000273272	0.975170952	0.368245726
ENSG00000273274	0.003750817	0.014714717
ENSG00000273275	0	0
ENSG00000273284	0.559930026	0.354416624
ENSG00000273287	0.024441728	0
ENSG00000273289	0.205717881	0.071209911
ENSG00000273291	0.009701327	0.154474703
ENSG00000273293	0.072279256	0.100078793
ENSG00000273294	0.018745321	0.003244377
ENSG00000273295	0.222030795	0.12612378
ENSG00000273297	0.159794139	0.018437753
ENSG00000273299	0	0
ENSG00000273300	0	0
ENSG00000273301	0.758447136	0.62015369
ENSG00000273302	0.34485703	0.238746755
ENSG00000273305	1.153005611	3.34814502
ENSG00000273306	0.615181907	0.585604824
ENSG00000273308	0.505747686	0.668434577
ENSG00000273311	0.594296102	0.577012555
ENSG00000273312	0	0
ENSG00000273313	0	0.021612346
ENSG00000273314	1.080440047	0.859184181
ENSG00000273319	0.040140074	0.048631158
ENSG00000273320	0.113667023	0.157384832
ENSG00000273321	0.085654776	0.059299356
ENSG00000273325	0.035737182	0
ENSG00000273327	0	0.012009455
ENSG00000273328	0.138714422	0.014122484
ENSG00000273329	0.385121997	0.276032657
ENSG00000273330	0	0
ENSG00000273331	0.049935668	0
ENSG00000273333	0.193909302	0.05034175
ENSG00000273335	0.164293462	0.037913809
ENSG00000273336	0.090315167	0.04168385
ENSG00000273338	0.307100378	0.31891137
ENSG00000273340	0.970803485	0.326445433
ENSG00000273341	1.182106025	0.25763804
ENSG00000273342	0.072770951	0.0251899
ENSG00000273343	0.559448312	0.510544589
ENSG00000273344	3.499392473	3.274519561
ENSG00000273345	0.03678165	0.044562305
ENSG00000273348	0.551950679	0.191059515
ENSG00000273350	0.120044849	0.747970433
ENSG00000273353	0.049987523	0.103820057
ENSG00000273355	0.996645637	1.908956362
ENSG00000273356	0.545252249	0.431407614
ENSG00000273360	0	0
ENSG00000273361	0	0.093155103
ENSG00000273362	0	0
ENSG00000273363	0.207236095	0.471404353
ENSG00000273365	0.088043867	0.045715004
ENSG00000273367	0.333223533	0.177456007
ENSG00000273368	0.469181133	0.736252175
ENSG00000273369	0.618553086	0.604557609
ENSG00000273370	0	0
ENSG00000273372	0.019251343	0.00888522
ENSG00000273373	2.077534057	1.153750468
ENSG00000273374	0.042980343	0.042980267
ENSG00000273375	0.215543213	0.099481308
ENSG00000273377	0	0
ENSG00000273381	0.085578639	0.220828407
ENSG00000273382	0.316697265	0.288488904
ENSG00000273384	0.278093497	0.096262964
ENSG00000273387	0.216222624	0.236356299
ENSG00000273388	0.153403392	0
ENSG00000273391	0.299925136	0.78903243
ENSG00000273394	0.056699628	0.117760559
ENSG00000273396	0.060895616	0
ENSG00000273398	0.004726361	0.00981627
ENSG00000273399	0.200217403	0.079206746
ENSG00000273402	0.616166199	0.870925691
ENSG00000273403	1.708318833	0.675817251
ENSG00000273406	0	0
ENSG00000273407	0	0
ENSG00000273408	0	0
ENSG00000273409	0	0.044169964
ENSG00000273413	0	0
ENSG00000273415	0.03374552	0
ENSG00000273416	0.037316267	0.129171466
ENSG00000273419	0.027442454	0.027140841
ENSG00000273420	0	0
ENSG00000273423	0	0
ENSG00000273424	0.544547333	0.402126554
ENSG00000273428	0.091170425	0.015779469
ENSG00000273432	0.239607821	0.160531012
ENSG00000273433	0	0
ENSG00000273434	0	0
ENSG00000273437	1.772244197	1.923305288
ENSG00000273442	0.360822633	0
ENSG00000273443	0.232270129	0.134001762
ENSG00000273444	0.288251403	0.199558312
ENSG00000273445	1.277736619	0.041143504
ENSG00000273447	1.054451084	0.650655126
ENSG00000273448	0.61207609	0.365583266
ENSG00000273449	0.900098951	0.191736717
ENSG00000273450	0.152456007	0.05277314
ENSG00000273451	0.063801172	0.022084982
ENSG00000273454	0.087206493	0.12074724
ENSG00000273455	0.109653723	0.075913982
ENSG00000273456	1.09675447	1.733162461
ENSG00000273461	0	0
ENSG00000273464	0.150666617	0.182538081
ENSG00000273466	0.65537001	0.687893366
ENSG00000273471	0.021002611	0
ENSG00000273472	1.139564907	0.669393593
ENSG00000273473	0.140262192	0.155367078
ENSG00000273474	0.511611427	0.032199264
ENSG00000273476	0.14326781	0.123981541
ENSG00000273481	0	0.115475531
ENSG00000273483	0.32441358	0.310975784
ENSG00000273484	0	0
ENSG00000273485	0	0.033816579
ENSG00000273486	0.924264543	0.303445557
ENSG00000273487	0.210968222	0.120280313
ENSG00000273489	0.025804334	0.008932254
ENSG00000273492	0.047101746	0.293479593
ENSG00000273493	0.520973856	0.432808288
ENSG00000273497	0	0
ENSG00000273499	0	0
ENSG00000273500	0	0.101915101
ENSG00000273507	0.102203788	0.020216098
ENSG00000273509	0.035421622	0.061306546
ENSG00000273512	0	0
ENSG00000273513	0.007583173	0.01049976
ENSG00000273514	0.031555545	0
ENSG00000273515	0	0
ENSG00000273516	0.109904074	0
ENSG00000273520	0	0
ENSG00000273521	0.073069193	0.080938041
ENSG00000273523	0.037392356	0.016179356
ENSG00000273524	0	0
ENSG00000273536	0	0
ENSG00000273537	0	0
ENSG00000273540	0	0
ENSG00000273541	0	0
ENSG00000273542	0.102858941	0.320444598
ENSG00000273544	0	0
ENSG00000273549	0.123430729	0.042725946
ENSG00000273550	0	0
ENSG00000273551	0.030218446	0
ENSG00000273552	0.018614843	0.012887176
ENSG00000273553	0.047055703	0
ENSG00000273555	0.250718668	0.173574157
ENSG00000273557	0.095796984	0.232123052
ENSG00000273558	0	0
ENSG00000273559	6.438413695	6.163506454
ENSG00000273565	0.130987712	0.02267091
ENSG00000273566	0	0
ENSG00000273567	0	0
ENSG00000273568	1.174097177	0.812835077
ENSG00000273569	0	0
ENSG00000273570	0	0.176329303
ENSG00000273571	0	0
ENSG00000273573	0	0
ENSG00000273576	6.1945003	6.286344669
ENSG00000273580	0	0
ENSG00000273582	0.089392728	0
ENSG00000273584	0.116275324	0.02012454
ENSG00000273586	0	0
ENSG00000273587	0	0
ENSG00000273589	0	0
ENSG00000273590	0	0.00256909
ENSG00000273591	0	0
ENSG00000273593	0	0
ENSG00000273595	0	0
ENSG00000273596	0	0
ENSG00000273597	0.009707196	0.020161064
ENSG00000273598	0	0
ENSG00000273599	0.523238959	0.276286057
ENSG00000273600	0	0
ENSG00000273604	0.634246095	0.920003707
ENSG00000273606	0	0
ENSG00000273609	0	0
ENSG00000273610	0	0
ENSG00000273611	4.04329313	3.545097067
ENSG00000273612	0.276655082	0
ENSG00000273613	0	0
ENSG00000273614	0	0
ENSG00000273618	0.047585987	0.039532904
ENSG00000273619	0.864754208	1.978953265
ENSG00000273621	0	0
ENSG00000273623	0	0
ENSG00000273627	0	0
ENSG00000273628	0.146316062	0.168825928
ENSG00000273629	0	0
ENSG00000273634	0	0
ENSG00000273637	0	0.025584399
ENSG00000273639	0	0
ENSG00000273640	0	0
ENSG00000273643	0	0
ENSG00000273644	0	0
ENSG00000273648	0	0
ENSG00000273650	0.374032512	0.155367078
ENSG00000273654	0.10167393	0.217567607
ENSG00000273657	0	0
ENSG00000273658	0	0
ENSG00000273659	0	0
ENSG00000273664	0	0
ENSG00000273668	0	0
ENSG00000273669	1.839359881	0.402126554
ENSG00000273674	0.0480959	0.058269931
ENSG00000273675	0	0
ENSG00000273677	0	0
ENSG00000273679	0	0
ENSG00000273680	1.331004173	1.416322462
ENSG00000273682	0.373162669	0.516685863
ENSG00000273687	0.193325238	0.167300392
ENSG00000273691	0.13766821	0.021179687
ENSG00000273692	0	0
ENSG00000273693	0	0
ENSG00000273694	0.110662033	0
ENSG00000273696	0	0
ENSG00000273698	0	0
ENSG00000273700	0	0
ENSG00000273701	0	0
ENSG00000273702	0.787109898	1.242802915
ENSG00000273703	0	0.029156814
ENSG00000273704	0	0
ENSG00000273706	0	0.00227545
ENSG00000273709	0	0
ENSG00000273710	0	0
ENSG00000273711	0	0
ENSG00000273712	0.059210313	0.122975049
ENSG00000273717	0	0
ENSG00000273719	0	0
ENSG00000273720	0	0.028853886
ENSG00000273721	0.085807459	0
ENSG00000273723	0.921616109	0.615253628
ENSG00000273724	0.238071139	0.36260002
ENSG00000273725	0	0
ENSG00000273727	0	0.068572507
ENSG00000273729	0.377336269	0.299461465
ENSG00000273731	0	0
ENSG00000273732	0	0
ENSG00000273733	0.555563973	0.384620536
ENSG00000273734	0	0
ENSG00000273736	0	0
ENSG00000273742	0	0
ENSG00000273744	0	0
ENSG00000273745	0.267433246	0
ENSG00000273746	0	0
ENSG00000273747	0.139936001	0.193757199
ENSG00000273749	17.14151062	13.52165019
ENSG00000273750	0	0
ENSG00000273756	0	0
ENSG00000273758	0	0
ENSG00000273759	1.990935833	0.607124969
ENSG00000273760	0.330244444	0
ENSG00000273762	0	0
ENSG00000273763	0.1320658	0.274290026
ENSG00000273765	0.280279384	0.266803945
ENSG00000273767	0	0.438503134
ENSG00000273768	0.097841431	0.067736256
ENSG00000273769	0	0
ENSG00000273771	0.258158657	0
ENSG00000273773	0	0
ENSG00000273776	0	0
ENSG00000273777	0	0
ENSG00000273778	0	0
ENSG00000273782	0	0
ENSG00000273783	0.496999837	0.3833992
ENSG00000273784	0.5212912	0.563895739
ENSG00000273786	0.046918113	0
ENSG00000273788	0	0
ENSG00000273791	0.028911702	0
ENSG00000273792	0	0.008467032
ENSG00000273796	1.172701934	0.732662396
ENSG00000273797	0.274030271	0.147554502
ENSG00000273800	0	0
ENSG00000273802	0.56301736	1.541404956
ENSG00000273804	0	0
ENSG00000273805	0	0.025343147
ENSG00000273806	0	0.101915101
ENSG00000273812	0.282409508	0.106643962
ENSG00000273813	0	0
ENSG00000273816	0	0.047882526
ENSG00000273818	0	0
ENSG00000273819	0.087364763	0.312496486
ENSG00000273820	2.188090194	3.292737564
ENSG00000273821	0.173657952	0.360673573
ENSG00000273824	0.182470445	0.031581368
ENSG00000273825	0	0
ENSG00000273828	0.108053837	0.130911149
ENSG00000273829	0	0
ENSG00000273830	0.203113858	0
ENSG00000273835	0	0
ENSG00000273836	0	0
ENSG00000273837	3.958483287	0.513840677
ENSG00000273838	0	0
ENSG00000273840	0	0
ENSG00000273841	11.93642683	10.19487172
ENSG00000273844	0	0
ENSG00000273846	0	0
ENSG00000273849	0	0
ENSG00000273851	0	0
ENSG00000273853	0	0
ENSG00000273855	1.089094666	0.251329096
ENSG00000273858	0	0
ENSG00000273860	0	0
ENSG00000273863	0	0
ENSG00000273866	0.189519623	0
ENSG00000273870	0.268927286	0.372360203
ENSG00000273872	0	0
ENSG00000273874	0	0
ENSG00000273876	0	0
ENSG00000273877	0	0
ENSG00000273882	0	0
ENSG00000273885	0	0
ENSG00000273886	0	0
ENSG00000273888	0.136776088	0.119609648
ENSG00000273890	0.19891729	0.206567592
ENSG00000273891	0.372777369	0.389981792
ENSG00000273893	1.237833881	1.047396057
ENSG00000273894	0	0
ENSG00000273897	0	0
ENSG00000273898	0	0
ENSG00000273899	2.351683823	1.383563524
ENSG00000273900	0	0
ENSG00000273901	0.17744386	0.684425113
ENSG00000273904	0	0
ENSG00000273906	1.908788949	0
ENSG00000273907	0	0
ENSG00000273908	0	0
ENSG00000273912	0.235970511	0
ENSG00000273913	0	0
ENSG00000273919	0	0
ENSG00000273920	0.05910127	0.081832383
ENSG00000273923	0.208389542	0.061829755
ENSG00000273925	0.09151708	0
ENSG00000273927	0	0
ENSG00000273932	0.501437336	0.173574157
ENSG00000273933	0	0
ENSG00000273940	0	0
ENSG00000273942	0	0
ENSG00000273945	0	0
ENSG00000273946	0.048772021	0.033765186
ENSG00000273948	0	0
ENSG00000273950	0.186581334	0.086114311
ENSG00000273951	0.097990808	0.118719424
ENSG00000273956	0	0
ENSG00000273957	0	0
ENSG00000273958	0.295778705	0.358346647
ENSG00000273961	0	0
ENSG00000273962	0.050143734	0.24300382
ENSG00000273963	0	0.010681487
ENSG00000273964	0	0
ENSG00000273965	0.054764487	0.151655236
ENSG00000273966	0	0
ENSG00000273971	0	0
ENSG00000273972	0.265466825	0.020420489
ENSG00000273973	0.028653562	0.05951114
ENSG00000273974	0	0.11817815
ENSG00000273975	0.184436721	0
ENSG00000273976	0	0
ENSG00000273978	0	0
ENSG00000273979	0	0.040991683
ENSG00000273980	0.157313674	0.054454638
ENSG00000273981	0	0
ENSG00000273982	0	0
ENSG00000273983	0.113140569	0.175086002
ENSG00000273986	0	0.037784851
ENSG00000273987	0.698664503	0.435320963
ENSG00000273988	0	0
ENSG00000273989	0.026654476	0.092265333
ENSG00000273994	0	0
ENSG00000273997	0	0
ENSG00000273998	0	0.014352385
ENSG00000273999	0	0
ENSG00000274001	0.035737182	0.074223248
ENSG00000274002	0.21737185	0.027361443
ENSG00000274004	0	0
ENSG00000274006	0	0
ENSG00000274008	0.643986411	0.111458991
ENSG00000274010	0	0.028779135
ENSG00000274011	0.127856532	0.088515905
ENSG00000274012	47.60311777	33.73355887
ENSG00000274015	0.144819447	0.300778323
ENSG00000274017	0	0.039816294
ENSG00000274019	0.061478907	0
ENSG00000274020	1.57281716	0.524689377
ENSG00000274021	0.312815139	1.245242691
ENSG00000274022	0	0
ENSG00000274023	0	0
ENSG00000274024	0.141249954	0.107567083
ENSG00000274025	0	0
ENSG00000274026	0.080582522	0.01394695
ENSG00000274028	0	0
ENSG00000274029	0.197185803	0.068256504
ENSG00000274031	0.215589181	0.213219694
ENSG00000274033	0	0
ENSG00000274034	0.573071241	0.198370465
ENSG00000274038	0.234492616	0.185532293
ENSG00000274044	0.010451147	0.009647196
ENSG00000274046	0	0
ENSG00000274049	0.007865684	0
ENSG00000274051	1.329778571	0.859240027
ENSG00000274052	0	0
ENSG00000274054	0	0
ENSG00000274055	0	0
ENSG00000274056	0	0
ENSG00000274059	0	0
ENSG00000274060	0	0
ENSG00000274062	0	0
ENSG00000274064	0	0.008665169
ENSG00000274066	0.687685489	0.158696372
ENSG00000274067	0	0
ENSG00000274070	1.141937998	1.499639967
ENSG00000274072	0	0
ENSG00000274075	0	0
ENSG00000274076	0	0
ENSG00000274079	0	0
ENSG00000274080	0.007160194	0.019828195
ENSG00000274086	0	0
ENSG00000274090	0	0
ENSG00000274091	0	0
ENSG00000274092	0.112209754	0.217513909
ENSG00000274093	0.111689059	0.103097411
ENSG00000274097	0	0.103820057
ENSG00000274098	0	0
ENSG00000274099	0	0
ENSG00000274102	0	0
ENSG00000274104	1.485740255	1.440022637
ENSG00000274105	0.449887703	0.298482663
ENSG00000274111	0	0
ENSG00000274114	0.847959072	0.598336932
ENSG00000274115	0	0
ENSG00000274116	0	0
ENSG00000274118	0	0
ENSG00000274121	0	0
ENSG00000274124	0.514294704	0.213629732
ENSG00000274127	0	0
ENSG00000274128	0.314627348	0.21781855
ENSG00000274133	0	0
ENSG00000274134	1.833827972	0
ENSG00000274135	0	0.040840978
ENSG00000274139	0	0
ENSG00000274149	0	0
ENSG00000274150	0.02219363	0
ENSG00000274154	0	0
ENSG00000274156	0.214764748	0.276125619
ENSG00000274157	0	0
ENSG00000274159	0.043841516	0
ENSG00000274162	0.062802328	0.021739229
ENSG00000274164	0	0
ENSG00000274167	0	0
ENSG00000274168	0	0
ENSG00000274170	0	0
ENSG00000274172	40.97900198	0.170903786
ENSG00000274173	52.1915616	64.39965373
ENSG00000274177	0	0
ENSG00000274178	0	0
ENSG00000274180	6.807588932	9.831386697
ENSG00000274181	0	0
ENSG00000274183	0	0
ENSG00000274184	0.142913362	0.08794653
ENSG00000274186	0	0
ENSG00000274191	0.265466825	0.040840978
ENSG00000274196	0	0
ENSG00000274197	0	0
ENSG00000274198	0	0
ENSG00000274199	0	0
ENSG00000274204	0.02402095	0.033259719
ENSG00000274206	0	0
ENSG00000274209	0.046570123	0
ENSG00000274210	0.291745359	0.134651467
ENSG00000274211	2.966861807	3.193071887
ENSG00000274212	0	0
ENSG00000274213	0.368873443	0.191530104
ENSG00000274214	0.303901416	0.168314334
ENSG00000274215	0.026434917	0.073204257
ENSG00000274216	0	0
ENSG00000274219	0	0
ENSG00000274220	0.382794556	0.421411172
ENSG00000274225	0.398658255	0.103497634
ENSG00000274226	0	0.003827962
ENSG00000274227	0.742159247	0.194890282
ENSG00000274228	0	0
ENSG00000274230	0.294421922	0.611490609
ENSG00000274231	0	0
ENSG00000274234	0	0
ENSG00000274235	0	0
ENSG00000274238	0.031217889	0
ENSG00000274242	0	0
ENSG00000274244	0.132174586	0.29281703
ENSG00000274248	0.069015031	0.071669329
ENSG00000274251	0.213134655	0.379425862
ENSG00000274252	0.033152882	0.17213966
ENSG00000274253	0.146762147	0.040641754
ENSG00000274256	0	0
ENSG00000274258	0	0
ENSG00000274259	0.041196392	0.057041058
ENSG00000274261	0	0
ENSG00000274263	0	0
ENSG00000274265	2.833064438	2.261810805
ENSG00000274266	0	0
ENSG00000274269	0	0.019420885
ENSG00000274270	0.096954651	0.008390292
ENSG00000274272	1.855808073	0.82539422
ENSG00000274274	0	0
ENSG00000274275	0	0.034180757
ENSG00000274276	0.048089894	0.371771222
ENSG00000274279	0	0
ENSG00000274280	0	0
ENSG00000274281	0	0
ENSG00000274282	0	0
ENSG00000274284	0	0
ENSG00000274286	0.361760784	0.069203105
ENSG00000274290	0.124709804	0.086337405
ENSG00000274292	0.363142958	0.166183773
ENSG00000274293	0	0
ENSG00000274294	0.206711688	0
ENSG00000274295	0.055235782	0
ENSG00000274297	0.109156427	0.188924253
ENSG00000274299	0	0
ENSG00000274300	0	0
ENSG00000274303	0	0
ENSG00000274306	0	0
ENSG00000274308	0.019712524	0
ENSG00000274309	0	0
ENSG00000274310	0	0.053838834
ENSG00000274312	0.029121588	0
ENSG00000274314	0	0
ENSG00000274315	0.861315822	0.750889396
ENSG00000274316	0	0
ENSG00000274317	0.048535979	0.0739239
ENSG00000274319	0	0
ENSG00000274321	0	0.064963427
ENSG00000274322	0.233396287	0.315084434
ENSG00000274326	0	0
ENSG00000274328	0	0
ENSG00000274330	0.04370221	0
ENSG00000274331	0	0
ENSG00000274333	0.001832571	0.001268701
ENSG00000274340	0.041435751	0.021514679
ENSG00000274341	2.053022898	1.084692376
ENSG00000274342	0.088651905	0
ENSG00000274343	0	0
ENSG00000274344	0	0
ENSG00000274346	0	0.059939277
ENSG00000274347	0	0
ENSG00000274349	0.54337046	0.376178888
ENSG00000274350	0	0
ENSG00000274351	0.01289871	0.044649301
ENSG00000274353	0	0
ENSG00000274354	0	0
ENSG00000274355	0	0
ENSG00000274356	0.156165399	0.189200055
ENSG00000274357	0	0
ENSG00000274363	0.173470214	0.075059095
ENSG00000274364	0	0
ENSG00000274365	0	0
ENSG00000274367	0	0.479514218
ENSG00000274369	0	0
ENSG00000274370	1.890853719	2.672644306
ENSG00000274372	0.08186732	0.018892425
ENSG00000274373	0.318643867	0
ENSG00000274374	0.013773386	0
ENSG00000274376	0.069121208	0.011393586
ENSG00000274378	0	0
ENSG00000274379	0	0
ENSG00000274380	0.406227715	0
ENSG00000274381	0	0
ENSG00000274383	1.635457158	0.897244874
ENSG00000274385	0	0
ENSG00000274386	0.059694921	0.049592616
ENSG00000274387	0	0
ENSG00000274390	0	0
ENSG00000274391	0	0
ENSG00000274396	0	0
ENSG00000274397	0.015793302	0.02186761
ENSG00000274398	0	0
ENSG00000274400	0	0
ENSG00000274403	0.408165208	0.088304818
ENSG00000274408	0	0
ENSG00000274409	0	0
ENSG00000274414	0.123695034	0.023787465
ENSG00000274415	0	0
ENSG00000274417	0	0
ENSG00000274419	0	0.037074092
ENSG00000274420	0	0
ENSG00000274421	0	0.02674658
ENSG00000274422	0.701677268	0.715169804
ENSG00000274423	0	0
ENSG00000274424	0	0
ENSG00000274425	0.245281825	0.181657419
ENSG00000274427	0	0.743681745
ENSG00000274428	0.100287467	0.138859326
ENSG00000274430	0	0
ENSG00000274432	0	0
ENSG00000274441	0	0
ENSG00000274443	0.195088082	0.168825928
ENSG00000274444	0.241899418	0
ENSG00000274445	0	0
ENSG00000274446	0	0
ENSG00000274447	0.249604363	0.098744409
ENSG00000274450	0	0
ENSG00000274451	0	0
ENSG00000274452	0	0
ENSG00000274455	0	0
ENSG00000274458	0	0
ENSG00000274459	0	0
ENSG00000274460	0.860952099	0.596042713
ENSG00000274461	0.122197009	0.005287361
ENSG00000274466	0.276655082	0
ENSG00000274467	0	0
ENSG00000274468	0.05384562	0.149110685
ENSG00000274469	0	0
ENSG00000274471	3.797976108	1.3838755
ENSG00000274472	0	0.108909275
ENSG00000274475	0.160996603	0.148611987
ENSG00000274478	0.022162976	0
ENSG00000274481	0	0
ENSG00000274484	0	0
ENSG00000274486	0	0
ENSG00000274487	0.319887998	0.4214894
ENSG00000274489	0	0
ENSG00000274491	0	0
ENSG00000274492	0.012614776	0.0480331
ENSG00000274493	0	0
ENSG00000274494	0	0.15428814
ENSG00000274499	0	0
ENSG00000274500	0	0
ENSG00000274501	0.367065239	0.072606183
ENSG00000274502	0	0
ENSG00000274503	0	0
ENSG00000274505	0.113399256	0.117760559
ENSG00000274507	0	0.037403185
ENSG00000274508	0.777813031	0.059831666
ENSG00000274510	0	0
ENSG00000274512	0.26540584	0.149290523
ENSG00000274514	0.057927779	0.080207553
ENSG00000274515	0.417271731	0.105047244
ENSG00000274516	0	0
ENSG00000274520	0	0
ENSG00000274523	13.56796696	14.8601982
ENSG00000274525	0.065227621	0.225787522
ENSG00000274528	0.166759761	0.064138257
ENSG00000274529	0.024093085	0
ENSG00000274532	0	0
ENSG00000274535	0	0
ENSG00000274536	3.748485827	0.312146583
ENSG00000274541	0	0
ENSG00000274544	0	0
ENSG00000274547	0	0
ENSG00000274549	0	0
ENSG00000274551	0	0.038306021
ENSG00000274552	0.815898038	0
ENSG00000274553	0	0
ENSG00000274554	0.017928486	0.049648027
ENSG00000274559	0	0
ENSG00000274560	0.107211546	1.039125467
ENSG00000274561	4.713061239	7.123545679
ENSG00000274562	0.028911702	0
ENSG00000274565	1.293134759	1.347681498
ENSG00000274568	0	0
ENSG00000274569	0	0
ENSG00000274570	0	0
ENSG00000274572	0	0
ENSG00000274576	24.24827699	15.17367828
ENSG00000274578	0.034067929	0
ENSG00000274579	0	0
ENSG00000274582	0	0
ENSG00000274583	0	0
ENSG00000274584	0.051928786	0.071901269
ENSG00000274585	0	0
ENSG00000274588	0.002166328	0.001499763
ENSG00000274589	0.157829457	0.036422118
ENSG00000274591	0	0
ENSG00000274594	0	0
ENSG00000274598	0	0.016730039
ENSG00000274599	0	0
ENSG00000274600	0.00788501	0.012737301
ENSG00000274601	0	0
ENSG00000274602	4.301607072	1.020379418
ENSG00000274603	0	0
ENSG00000274605	3.058053765	1.33840314
ENSG00000274606	0	0
ENSG00000274607	0	0
ENSG00000274611	0	0
ENSG00000274612	0	0
ENSG00000274614	0	0
ENSG00000274615	0.074058437	0.017090379
ENSG00000274617	0	0
ENSG00000274618	0	0
ENSG00000274620	0.883265766	0.611490609
ENSG00000274621	0	0
ENSG00000274624	0.135327667	0.040152094
ENSG00000274625	0	0
ENSG00000274628	0	0.002804177
ENSG00000274629	0	0.02186761
ENSG00000274630	0	0
ENSG00000274631	0	0
ENSG00000274632	0	0
ENSG00000274637	0	0
ENSG00000274640	0	0
ENSG00000274641	0.336923774	0.058313628
ENSG00000274642	0.357413717	0.065115745
ENSG00000274647	0	0
ENSG00000274649	0	0
ENSG00000274652	0	0
ENSG00000274653	0.940195005	0.759386938
ENSG00000274654	0.10711612	0.014831437
ENSG00000274655	0	0
ENSG00000274656	0	0.07634877
ENSG00000274658	0	0
ENSG00000274659	0.056599629	0.019592145
ENSG00000274660	0	0
ENSG00000274662	0	0
ENSG00000274663	0	0
ENSG00000274664	0.031401164	0
ENSG00000274666	0.146204964	0.075913982
ENSG00000274667	0.306761664	0.343064217
ENSG00000274670	0.066858311	0
ENSG00000274677	0.18353262	0.090757729
ENSG00000274678	0.11733817	0.081233975
ENSG00000274680	0.012950763	0.008965897
ENSG00000274682	0	0
ENSG00000274685	0.119746229	0
ENSG00000274686	0.059873115	0
ENSG00000274688	0	0
ENSG00000274691	0.311572714	0
ENSG00000274693	0	0.063478549
ENSG00000274695	0.129403183	0.731624404
ENSG00000274697	0	0
ENSG00000274698	0.007881137	0.021824648
ENSG00000274701	0	0
ENSG00000274702	0	0
ENSG00000274704	0.059873115	0
ENSG00000274705	0	0
ENSG00000274709	0	0
ENSG00000274711	0	0
ENSG00000274712	2.200822223	1.534724518
ENSG00000274713	0	0
ENSG00000274716	0	0
ENSG00000274717	0.020107763	0.034801836
ENSG00000274718	0.010733107	0.018576498
ENSG00000274719	0.076409499	0
ENSG00000274721	0	0
ENSG00000274723	0.059065011	0.068151816
ENSG00000274727	0	0
ENSG00000274730	0	0
ENSG00000274732	0	0
ENSG00000274736	4.957299192	0.31610253
ENSG00000274737	0.528647114	0.129171466
ENSG00000274740	0	0
ENSG00000274742	0.056900691	0.039392717
ENSG00000274744	0	0
ENSG00000274747	0	0
ENSG00000274748	0	0
ENSG00000274749	0	0
ENSG00000274750	1.444529941	3.45965814
ENSG00000274751	0.058092559	0.040217855
ENSG00000274752	0.980806525	0.407411225
ENSG00000274755	0	0
ENSG00000274756	0.297148051	0.18000283
ENSG00000274758	0	0
ENSG00000274759	0.252692831	0.087470441
ENSG00000274760	0	0
ENSG00000274764	0	0
ENSG00000274765	0.331986098	0.434134903
ENSG00000274766	0	0
ENSG00000274767	0.412316782	0.071362394
ENSG00000274769	0.05801155	0.040161772
ENSG00000274770	0	0
ENSG00000274772	0	0
ENSG00000274775	0	0.001858064
ENSG00000274776	0.024695644	0.02991967
ENSG00000274777	0	0
ENSG00000274790	0	0
ENSG00000274791	0	0
ENSG00000274797	0.074115449	0.102621211
ENSG00000274798	0.196883371	0.068151816
ENSG00000274799	0.056900691	0
ENSG00000274800	0	0.018033679
ENSG00000274805	0	0
ENSG00000274808	0.053238204	0.007371431
